Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL255806,1258.93,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1,Scientific Literature,Antagonist activity at histamine H1 receptor by FLIPR assay,F,,,Bioorg Med Chem Lett,2008.0,Histamine H1 receptor,Ki,nM,,577.55,6.13
CHEMBL63036,416.87,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccccn3)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H1 Receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,6.38,423.56,4.07
CHEMBL556449,1.3,Fc1ccc(Cn2c(N3CCC(n4ccnc4)CC3)nc3ccccc32)cc1,Scientific Literature,Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO Flp-In cells by liquid scintillation assay,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Histamine H1 receptor,Ki,nM,8.89,375.45,4.26
CHEMBL550818,3.9,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Scientific Literature,Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO Flp-In cells by liquid scintillation assay,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Histamine H1 receptor,Ki,nM,8.41,436.58,4.55
CHEMBL434684,28.84,CC(C1=C(CN(C)C)Cc2ccccc21)c1ccccn1,Scientific Literature,Compound was evaluated for binding affinity towards cloned human histamine H1 receptors stably expressed in CHO-K1 cells using [3H]mepyramine,B,,,J Med Chem,2003.0,Histamine H1 receptor,Ki,nM,7.54,278.4,3.76
CHEMBL1000,31.62,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Scientific Literature,Displacement of [3H]mepyramine from human histamine H1 receptor S3.36T mutant expressed in COS-7 cells by liquid scintillation counting,B,Homo sapiens,,Nat Chem Biol,2005.0,Histamine H1 receptor,Ki,nM,7.5,388.9,3.15
CHEMBL1000,63.1,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Scientific Literature,Displacement of [3H]mepyramine from human histamine H1 receptor N7.45S mutant expressed in COS-7 cells by liquid scintillation counting,B,Homo sapiens,,Nat Chem Biol,2005.0,Histamine H1 receptor,Ki,nM,7.2,388.9,3.15
CHEMBL1085672,1995.26,O=C1N(CC2CCCCN2)CCN1c1cccc(Cl)c1,Scientific Literature,Activity at histamine H1 receptor,B,,,Bioorg Med Chem Lett,2010.0,Histamine H1 receptor,Ki,nM,5.7,293.8,2.72
CHEMBL445,5.862,CNCCC=C1c2ccccc2CCc2ccccc21,DrugMatrix,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,,,Histamine H1 receptor,Ki,nM,8.23,263.38,3.83
CHEMBL569270,10000.0,CNc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1,Scientific Literature,Binding affinity to human histamine H1 receptor by PDSP assay,B,Homo sapiens,,J Med Chem,2013.0,Histamine H1 receptor,Ki,nM,,343.39,3.06
CHEMBL255826,3162.28,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(N7CCCCC7)oc6cc5CC4)n3C)cccc2n1,Scientific Literature,Antagonist activity at histamine H1 receptor by FLIPR assay,F,,,Bioorg Med Chem Lett,2008.0,Histamine H1 receptor,Ki,nM,,567.76,6.05
CHEMBL258090,3162.28,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(CC(F)(F)F)oc6cc5CC4)n3C)cccc2n1,Scientific Literature,Antagonist activity at histamine H1 receptor by FLIPR assay,F,,,Bioorg Med Chem Lett,2008.0,Histamine H1 receptor,Ki,nM,,566.65,6.17
CHEMBL271631,1995.26,CCc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,Scientific Literature,Antagonist activity at histamine H1 receptor by FLIPR assay,F,,,Bioorg Med Chem Lett,2008.0,Histamine H1 receptor,Ki,nM,,528.75,6.09
CHEMBL1643902,10000.0,CN(CCc1cccc(F)c1)[C@H]1C2C3CC4C5C3CC2C5C41,Scientific Literature,Inhibition of histamine H1 receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2013.0,Histamine H1 receptor,Ki,nM,,297.42,3.45
CHEMBL2432052,10000.0,CN(CCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,Scientific Literature,Inhibition of histamine H1 receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2013.0,Histamine H1 receptor,Ki,nM,,311.4,2.63
CHEMBL2432039,4736.0,C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42,Scientific Literature,Inhibition of histamine H1 receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2013.0,Histamine H1 receptor,Ki,nM,5.33,277.41,2.09
CHEMBL255618,501.19,Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C(F)(F)F)oc6c(Br)c5CC4)n3C)cccc2n1,Scientific Literature,Antagonist activity at histamine H1 receptor by FLIPR assay,F,,,Bioorg Med Chem Lett,2008.0,Histamine H1 receptor,Ki,nM,,645.55,7.23
CHEMBL3094216,1995.26,c1cc2c(cc1OCCCN1CCCCC1)CCN(CC1CCCO1)CC2,Scientific Literature,Antagonist activity at human recombinant histamine H1 receptor expressed in CHO cells assessed as inhibition of histamine-induced effect by FLIPR assay,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Histamine H1 receptor,Ki,nM,5.7,372.55,3.52
CHEMBL1940419,212.0,Fc1ccc(SCCCN2CCN(c3ccccn3)CC2)cc1,Scientific Literature,Displacement of [3H]pyrilamine from human H1 receptor by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2012.0,Histamine H1 receptor,Ki,nM,6.67,331.46,3.53
CHEMBL1946254,61.0,Clc1ccc(N2CCCN(CCCCc3nc4ccccc4s3)CC2)cc1,Scientific Literature,Displacement of [3H]-Pyrilamine from human histamine H1 receptor by liquid scintillation counter,B,Homo sapiens,,Bioorg Med Chem,2012.0,Histamine H1 receptor,Ki,nM,7.21,399.99,5.48
CHEMBL154047,79432823472428.22,NCCCCCCCCCCc1ccccn1,Scientific Literature,Inhibitory activity against human Histamine H1 receptor,B,,,J Med Chem,2003.0,Histamine H1 receptor,Ki,nM,,234.39,3.7
CHEMBL5438846,5600.0,O=C(O)c1cc(-c2ccc(C3=CC4(CNC4)C3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,Scientific Literature,Displacement of [3H]-Pyrilamine from human histamine H1 receptor assessed as inhibition constant by radioligand displacement assay,B,Homo sapiens,,J Med Chem,2023.0,Histamine H1 receptor,Ki,nM,5.25,485.51,7.27
CHEMBL3321792,1009.0,OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCSc1ccccc1F,Scientific Literature,Displacement of [3H]Pyrilamine from human histamine H1 receptor by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2014.0,Histamine H1 receptor,Ki,nM,6.0,405.97,5.48
CHEMBL1493369,69.18,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,Scientific Literature,Compound was evaluated for binding affinity towards cloned human histamine H1 receptors stably expressed in CHO-K1 cells using [3H]mepyramine,B,,,J Med Chem,2003.0,Histamine H1 receptor,Ki,nM,7.16,292.43,4.15
CHEMBL59798,457.09,CCCCCC(=O)c1ccc(OCCCN2CCN(CC(C)C)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H1 Receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,6.34,374.57,4.49
CHEMBL423666,21877.62,O=C1C[C@H](N2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)CC2)N1,Scientific Literature,Binding affinity towards Histamine H1 receptor of human membranes.,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,4.66,357.45,1.51
CHEMBL167223,0.8128,CC(C1=C(CCN(C)C)Cc2cc(Cl)ccc21)c1ccccn1,Scientific Literature,Compound was evaluated for binding affinity towards cloned human histamine H1 receptors stably expressed in CHO-K1 cells using [3H]mepyramine,B,,,J Med Chem,2003.0,Histamine H1 receptor,Ki,nM,9.09,326.87,4.8
CHEMBL476839,439.0,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(C)cc2)CC1,Scientific Literature,Inhibition of human cloned histamine H1 receptor by competitive binding experiment,B,Homo sapiens,,Bioorg Med Chem,2009.0,Histamine H1 receptor,Ki,nM,6.36,401.52,4.34
CHEMBL5175594,1174.9,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCN1CCC(Oc2ccccc2Cc2ccccc2)CC1)C(=O)N[C@H](Cc1ccccc1)C(N)=O,Scientific Literature,Displacement of fluorophore-labeled mepyramine from Nluc-tagged human H1R expressed in HEK293T cells incubated for 2 hrs by NanoBRET competition binding assay,B,Homo sapiens,,J Med Chem,2022.0,Histamine H1 receptor,Ki,nM,5.93,790.96,3.17
CHEMBL5193095,89.13,CC(C)[C@H](NC(=O)CCN1CCC(Oc2ccccc2Cc2ccccc2)CC1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,Scientific Literature,Displacement of fluorophore-labeled mepyramine from Nluc-tagged human H1R expressed in HEK293T cells incubated for 2 hrs by NanoBRET competition binding assay,B,Homo sapiens,,J Med Chem,2022.0,Histamine H1 receptor,Ki,nM,7.05,785.94,0.7
CHEMBL328662,1.9,O=C(c1ccc(F)cc1)C1CCN(CC2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,Scientific Literature,Ability to displace [3H]pyrilamine from human cloned histamine H1 receptor expressed in CHO cells,B,,,Bioorg Med Chem Lett,2004.0,Histamine H1 receptor,Ki,nM,8.72,455.57,5.94
CHEMBL329268,0.63,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,Scientific Literature,Ability to displace [3H]pyrilamine from human cloned histamine H1 receptor expressed in CHO cells,B,,,Bioorg Med Chem Lett,2004.0,Histamine H1 receptor,Ki,nM,9.2,293.41,3.77
CHEMBL62660,46773.51,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@H](N)CO)CC2)cc1,Scientific Literature,Binding affinity towards Histamine H1 receptor of human membranes.,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,4.33,405.54,1.68
CHEMBL187264,9.0,NC(=O)N(O)CCC#Cc1ccc(OCCCN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,Scientific Literature,Binding affinity towards human histamine H1 receptor expressed in CHO-K1 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2004.0,Histamine H1 receptor,Ki,nM,8.05,547.1,5.03
CHEMBL107162,4400.0,COc1ccc(S(=O)(=O)N[C@H]2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)C2)cc1,Scientific Literature,Binding affinity to the human Histamine H1 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,5.36,458.58,3.11
CHEMBL156131,31622776601683.79,NCCc1csc(-c2ccccc2)n1,Scientific Literature,Inhibitory activity against human Histamine H1 receptor,B,,,J Med Chem,2003.0,Histamine H1 receptor,Ki,nM,,204.3,2.31
CHEMBL3890153,822.0,Br.c1ccc2c(c1)CCN(CCCc1nc3ccccc3s1)C2,Scientific Literature,Displacement of [3H]-pyrilamine from human histamine H1 receptor by liquid scintillation counting method,A,Homo sapiens,,Bioorg Med Chem,2016.0,Histamine H1 receptor,Ki,nM,6.08,389.36,4.29
CHEMBL3908870,3867.0,CC1(C)CC(=O)N(CCCCN2Cc3ccccc3C2)C(=O)C1,Scientific Literature,Displacement of [3H]-pyrilamine from human histamine H1 receptor by liquid scintillation counting method,A,Homo sapiens,,Bioorg Med Chem,2016.0,Histamine H1 receptor,Ki,nM,5.41,314.43,2.96
CHEMBL10602,5172.0,CN(C)CC(c1ccccc1)c1ccccc1,Scientific Literature,Displacement of [3H]chlorphniramine from human histamine H1 receptor expressed in cells,B,Homo sapiens,,Bioorg Med Chem,2009.0,Histamine H1 receptor,Ki,nM,5.29,225.34,3.38
CHEMBL608689,70.0,CN(C)CCCC(c1ccccc1)c1ccccc1,Scientific Literature,Displacement of [3H]chlorphniramine from human histamine H1 receptor expressed in cells,B,Homo sapiens,,Bioorg Med Chem,2009.0,Histamine H1 receptor,Ki,nM,7.16,253.39,4.16
CHEMBL64247,562.34,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)c3ccc(C(C)(C)C)cc3)cc2)CC1,Scientific Literature,Binding affinity for the human Histamine H1 Receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,6.25,452.6,4.76
CHEMBL440864,208.93,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)c3ccc(F)cc3)cc2)CC1,Scientific Literature,Binding affinity for the human Histamine H1 Receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,6.68,414.48,3.6
CHEMBL42,1.1,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Scientific Literature,Inhibition of [3H]pyrilamine binding to human Histamine H1 receptor ,B,Homo sapiens,,J Med Chem,2005.0,Histamine H1 receptor,Ki,nM,8.96,326.83,3.72
CHEMBL60143,5495.41,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H1 receptor of human membranes.,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,5.26,535.69,4.33
CHEMBL304027,1023.29,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)c3cccc(F)c3F)cc2)CC1,Scientific Literature,Binding affinity for the human Histamine H1 Receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,5.99,432.47,3.74
CHEMBL127508,659.0,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,Scientific Literature,Displacement of [3H]pyrilamine from human recombinant histamine H1 receptor expressed in CHO cell by Betaplate scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Histamine H1 receptor,Ki,nM,6.18,267.37,2.92
CHEMBL74688,180.0,NC(=O)N(O)CCC#C[C@H]1CC[C@H](CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)O1,Scientific Literature,In vitro binding affinity towards histamine H1 receptor expressed in CHO-K1 cells,B,,,Bioorg Med Chem Lett,2004.0,Histamine H1 receptor,Ki,nM,6.75,497.04,3.76
CHEMBL62312,398.11,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccco3)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H1 Receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,6.4,412.53,4.27
CHEMBL64317,575.44,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCCCC)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H1 Receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,6.24,418.58,4.77
CHEMBL559251,4.0,CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,Scientific Literature,Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO Flp-In cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2009.0,Histamine H1 receptor,Ki,nM,8.4,279.39,2.98
CHEMBL551340,75.0,CN(C)CCc1sc2ccccc2c1Cc1cnccn1,Scientific Literature,Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO Flp-In cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2009.0,Histamine H1 receptor,Ki,nM,7.12,297.43,3.39
CHEMBL1278112,63.1,O=C(O)C1CN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)CCO1,Scientific Literature,Antagonist activity against human histamine H1 receptor expressed in CHO cells by FLIPR assay,F,Homo sapiens,,J Med Chem,2010.0,Histamine H1 receptor,Ki,nM,7.2,377.48,3.41
CHEMBL104809,5900.0,O=C(c1ccc(OCCCN2CC[C@H](NS(=O)(=O)c3cccc(F)c3)C2)cc1)C1CC1,Scientific Literature,Binding affinity to the human Histamine H1 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,5.23,446.54,3.24
CHEMBL444083,26.0,NC(=O)N(O)CCC#Cc1ccc(OCCCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,Scientific Literature,Binding affinity towards human histamine H1 receptor expressed in CHO-K1 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2004.0,Histamine H1 receptor,Ki,nM,7.58,562.66,5.04
CHEMBL372453,10000.0,COc1ccc(NC(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1N1CCN(C)CC1,Scientific Literature,Affinity towards cloned Histamine H1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2005.0,Histamine H1 receptor,Ki,nM,,443.98,3.45
CHEMBL17157,58.0,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Scientific Literature,Binding affinity towards histamine H1 receptor,B,,,J Med Chem,2003.0,Histamine H1 receptor,Ki,nM,7.24,471.69,6.45
CHEMBL296419,3.0,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,Scientific Literature,Binding affinity towards histamine H1 receptor,B,,,J Med Chem,2003.0,Histamine H1 receptor,Ki,nM,8.52,458.58,5.35
CHEMBL1935436,1.0,OCCN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1,Scientific Literature,Antagonist activity at histamine H1 receptor,F,,,Bioorg Med Chem Lett,2012.0,Histamine H1 receptor,Ki,nM,9.0,353.44,3.4
CHEMBL274768,630957344480194.2,NCCc1c[nH]c(CCCC(c2ccccc2)c2ccccc2)n1,Scientific Literature,Inhibitory activity against human Histamine H1 receptor,B,,,J Med Chem,2003.0,Histamine H1 receptor,Ki,nM,,319.45,4.07
CHEMBL1923522,61.66,CN1CCN(c2nc(N3CCCC3)c3cnn(C)c3n2)CC1,Scientific Literature,Displacement of [3H]mepyramine from human histamine H1 receptor expressed in HEK293 cells after 1 to 1.5 hrs by scintillation counting,B,Homo sapiens,,J Med Chem,2011.0,Histamine H1 receptor,Ki,nM,7.21,301.4,0.72
CHEMBL1935439,4.9,CN(C)C(=O)CN1CCCC(c2nc3ccccc3n2CCOc2ccccc2)C1,Scientific Literature,Antagonist activity at histamine H1 receptor,F,,,Bioorg Med Chem Lett,2012.0,Histamine H1 receptor,Ki,nM,8.31,406.53,3.38
CHEMBL1935443,365.0,Cc1ccc(Cn2c(C3CNCCO3)nc3ccccc32)cc1C,Scientific Literature,Antagonist activity at histamine H1 receptor,F,,,Bioorg Med Chem Lett,2012.0,Histamine H1 receptor,Ki,nM,6.44,321.42,3.36
CHEMBL1935447,1.4,COc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,Scientific Literature,Antagonist activity at histamine H1 receptor,F,,,Bioorg Med Chem Lett,2012.0,Histamine H1 receptor,Ki,nM,8.85,339.46,3.47
CHEMBL1935571,7373.0,CN1CCN(c2nc(N)nc3cc(-c4ccoc4)ccc23)CC1,Scientific Literature,Displacement of [3H]histamine from human H1 receptor expressed in HEK cell membranes,B,Homo sapiens,,Bioorg Med Chem Lett,2012.0,Histamine H1 receptor,Ki,nM,5.13,309.37,2.22
CHEMBL2037608,10000.0,COCn1ncc(-c2ccc(OCCCN3CCC[C@H]3C)cc2)cc1=O,Scientific Literature,Binding affinity to human histamine H1 receptor,B,Homo sapiens,,Bioorg Med Chem,2012.0,Histamine H1 receptor,Ki,nM,,357.45,2.77
CHEMBL482496,189.0,[3H]C([3H])([3H])Oc1cc(I)c(OC)cc1CCNCc1ccccc1OC([3H])([3H])[3H],Scientific Literature,Binding affinity to histamine H1 receptor,B,,,Bioorg Med Chem,2008.0,Histamine H1 receptor,Ki,nM,6.72,439.33,3.65
CHEMBL30713,10000.0,CC(N)Cc1c[nH]c2ccccc12,Scientific Literature,Displacement of [3H]Pyrilamine from human recombinant histamine H1 receptor expressed in HEK293 cells after 1 to 1.5 hrs by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Histamine H1 receptor,Ki,nM,,174.25,2.06
CHEMBL105567,758.58,CCOC(=O)N1CCN(CCCOc2ccc(-c3ccsc3)cc2)CC1,Scientific Literature,Binding affinity of human cortical histamine H1 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,6.12,374.51,3.96
CHEMBL319000,1905.46,CN(C)[C@@H]1CCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,Scientific Literature,Binding affinity of human cortical histamine H1 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,5.72,349.48,3.63
CHEMBL25688,5011.87,N#Cc1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1,Scientific Literature,Binding affinity at human cortical Histamine 1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2002.0,Histamine H1 receptor,Ki,nM,5.3,306.41,4.09
CHEMBL460402,686.0,CN(CCC=C1c2ccccc2CCc2ccccc21)C(=O)c1ccc(OCCCN2CCCCC2)cc1,Scientific Literature,Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Histamine H1 receptor,Ki,nM,6.16,508.71,6.63
CHEMBL517244,40.0,CN(CCCC12CCC(c3ccccc31)c1ccccc12)Cc1ccc(OCCCN2CCCCC2)cc1,Scientific Literature,Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Histamine H1 receptor,Ki,nM,7.4,508.75,7.38
CHEMBL4159188,10000.0,Cc1ccc(-c2cc(C(=O)NCCCCN3CCOCC3)n[nH]2)s1,Scientific Literature,Displacement of [3H]pyrilamine from human HRH1 expressed in HEK cell membranes after 90 mins by scintillation counting method,B,Homo sapiens,,J Med Chem,2018.0,Histamine H1 receptor,Ki,nM,,348.47,2.29
CHEMBL4164849,10000.0,Cc1oc(-c2ccco2)nc1CN(C)C[C@@H]1Cc2ccccc2O1,Scientific Literature,Displacement of [3H]pyrilamine from human HRH1 expressed in HEK cell membranes after 90 mins by scintillation counting method,B,Homo sapiens,,J Med Chem,2018.0,Histamine H1 receptor,Ki,nM,,324.38,3.68
CHEMBL4164695,10000.0,COc1ccc(-c2nc(CN(C)C[C@@H]3Cc4ccccc4O3)c(C)o2)cc1C,Scientific Literature,Displacement of [3H]pyrilamine from human HRH1 expressed in HEK cell membranes after 90 mins by scintillation counting method,B,Homo sapiens,,J Med Chem,2018.0,Histamine H1 receptor,Ki,nM,,378.47,4.4
