Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL3545181,4.409,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: CHRM1 - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.36,490.44,2.35
CHEMBL359220,88.0,CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)[C@H]2CC[C@H](O)C2)CC1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.06,400.56,2.97
CHEMBL559557,89.0,CN(CCc1ccccc1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Scientific Literature,Displacement of [3H]N-methyl Scopolamine from human muscarinic M1 receptor expressed in CHO Flp-In cells by liquid scintillation assay,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.05,442.58,5.37
CHEMBL561489,10000.0,CN(c1ncccn1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Scientific Literature,Displacement of [3H]N-methyl Scopolamine from human muscarinic M1 receptor expressed in CHO Flp-In cells by liquid scintillation assay,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Muscarinic acetylcholine receptor M1,Ki,nM,,416.5,4.12
CHEMBL430587,3235.94,C[C@@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3[C@@H](C#C[C@H]3CCC[C@H](C)N3C)[C@H]12,Scientific Literature,Binding affinity against human muscarine receptor (hM1) cloned in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.49,343.51,3.87
CHEMBL72219,75.0,CCN(CC)CCOCCOC(=O)C1(c2ccc(Cl)cc2)CCCC1,Scientific Literature,Binding affinity towards muscarinic m1 receptor,B,,,J Med Chem,1994.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.12,367.92,4.05
CHEMBL145608,11600.0,OC1(c2cccs2)CN2CCC1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M1 by measuring displacement of [3H]QNB from guinea pig cerebral cortex,B,Cavia porcellus,Cerebral cortex,J Med Chem,1995.0,Muscarinic acetylcholine receptor M1,Ki,nM,4.94,209.31,1.66
CHEMBL69904,1900.0,O=C(N1CCC(CCN2CCCCC2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Scientific Literature,Binding affinity against human Muscarinic acetylcholine receptor M1 in transfected CHO cells,B,,,Bioorg Med Chem Lett,2003.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.72,434.57,4.42
CHEMBL357200,1100.0,OC1(c2cc3ccccc3s2)CN2CCC1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M1 by measuring displacement of [3H]QNB from guinea pig cerebral cortex,B,Cavia porcellus,Cerebral cortex,J Med Chem,1995.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.96,259.37,2.81
CHEMBL85,2800.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Scientific Literature,Binding affinity to human cloned muscarinic M1 receptor,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.55,410.49,3.59
CHEMBL564226,2.4,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M1 receptor expressed in CHO Flp-In cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2009.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.62,292.43,4.15
CHEMBL559251,19.0,CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M1 receptor expressed in CHO Flp-In cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2009.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.72,279.39,2.98
CHEMBL70848,116.68,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)C(C)C)CC2)CC1,Scientific Literature,Binding affinity to muscarinic M1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.93,510.7,4.9
CHEMBL358289,170.0,O=C(NC1CCN(CC2CCCCCC2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.77,448.6,4.86
CHEMBL148310,1200.0,Cc1ccccc1CN1CCC(NC(=O)C(O)(c2ccccc2)C2CCCC2)CC1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.92,406.57,4.15
CHEMBL214898,71.0,O=C(NCC1CCN(CC2CCCC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,Scientific Literature,Inhibition of [3H]NMS binding to human cloned M1 receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2006.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.15,744.9,5.8
CHEMBL234439,12.0,CN(C)C1(CNCCC2CCCCCC2)COc2ccccc2OC1,Scientific Literature,Displacement of 1-[N-methyl- 3H]scopolamine from human muscarinic M1 receptor expressed in Sf9 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.92,346.52,3.71
CHEMBL64000,21000.0,CC(=O)OC1CC2CCCC1N2,Scientific Literature,The binding affinity measured as inhibition of binding of [3H]- quinuclidinyl benzilate to Muscarinic acetylcholine receptor M1 in membranes of CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M1,Ki,nM,4.68,169.22,0.83
CHEMBL146464,2.6,O=C(NC1CCN(Cc2ccccc2)CC1)C(O)(c1ccccc1)C1CCCC1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.59,392.54,3.85
CHEMBL2368394,1000.0,O=C(CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Scientific Literature,Inhibition of [3H]QNB binding to human muscarinic receptor M1,B,Homo sapiens,,J Med Chem,2004.0,Muscarinic acetylcholine receptor M1,Ki,nM,,708.6,
CHEMBL105674,5128.61,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(Cl)ccc2C1O3,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 in transfected CHO cells.,B,,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.29,396.87,4.76
CHEMBL105122,1778.28,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(SC)ccc2C1O3,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 in transfected CHO cells.,B,,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.75,408.52,4.82
CHEMBL292574,5600.0,c1cnc(O[C@@H]2CN3CCC2C3)cn1,Scientific Literature,Affinity towards human M1 receptor expressed in CHO cells using [3H]QNB as radioligand,B,,,Bioorg Med Chem Lett,1999.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.25,191.23,0.56
CHEMBL1493369,190.55,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M1 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.72,292.43,4.15
CHEMBL303443,4770.0,CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(c2ccccc2)CC1,Scientific Literature,Binding affinity towards the cloned human Muscarinic acetylcholine receptor M1,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.32,406.55,4.4
CHEMBL3629360,0.16,O=c1ccc2c([C@@H](O)CNCCc3ccc(CCN4CCC(Cn5cnc([C@](O)(c6ccccc6)C6CCCCC6)n5)CC4)cc3)ccc(O)c2[nH]1,Scientific Literature,Antagonist activity at muscarinic M1 receptor (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2015.0,Muscarinic acetylcholine receptor M1,Ki,nM,9.8,704.92,5.46
CHEMBL20732,7079.46,CN(C)CCOC(=O)C1=C/C(=C\c2ccccn2)c2ccccc21,Scientific Literature,Affinity for Muscarinic acetylcholine receptor M1 expressed in CHO cells by [3H]NMS displacement.,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.15,320.39,3.12
CHEMBL167223,151.36,CC(C1=C(CCN(C)C)Cc2cc(Cl)ccc21)c1ccccn1,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M1 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.82,326.87,4.8
CHEMBL551563,5623.41,Cc1ccc([C@@H]2CCC[N+]2(C)C)o1.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M1 receptor expressed in CHO cells by liquid scintillation counter,B,Homo sapiens,,J Med Chem,2008.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.25,307.18,2.5
CHEMBL84113,120.0,O=C(OC1CC2CCCC1N2)c1ccccc1,Scientific Literature,Inhibition of [3H]- oxotremorine-M binding to human Muscarinic acetylcholine receptor M1 expressed in CHO cell membranes,B,Homo sapiens,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.92,231.29,2.13
CHEMBL142184,0.93,CN1CCC=C(c2nsnc2SCCCCSc2nsnc2C2=CCCN(C)C2)C1,Scientific Literature,Binding affinity towards M1 muscarinic receptor expressed in A9 L cells by displacing [3H](R)-QNB radioligand.,B,,,J Med Chem,2001.0,Muscarinic acetylcholine receptor M1,Ki,nM,9.03,480.75,4.49
CHEMBL106219,363.08,CCOC(=O)c1c(CC)n(Cc2ccccc2)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 in transfected CHO cells.,B,,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.44,496.61,5.89
CHEMBL427145,68.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CC[C@H]3CCC[C@H](C)N3)[C@@H]12,Scientific Literature,In vitro inhibitory activity against cloned human M1 muscarinic receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.17,333.52,4.3
CHEMBL2042552,4.571,CN(C)CC1COCC(c2ccccc2)(c2ccccc2)O1.O=C(O)C(=O)O,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M1 receptor expressed in CHO cells after 120 mins by scintillation counting,B,Homo sapiens,,J Med Chem,2012.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.34,387.43,2.91
CHEMBL2042406,16.22,C[N+](C)(C)C[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1.[I-],Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M1 receptor expressed in CHO cells after 120 mins by scintillation counting,B,Homo sapiens,,J Med Chem,2012.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.79,439.34,3.05
CHEMBL2042405,0.5012,C[N+](C)(C)C[C@H]1COCC(c2ccccc2)(c2ccccc2)O1.[I-],Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M1 receptor expressed in CHO cells after 120 mins by scintillation counting,B,Homo sapiens,,J Med Chem,2012.0,Muscarinic acetylcholine receptor M1,Ki,nM,9.3,439.34,3.05
CHEMBL2031737,931.0,C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1,Scientific Literature,Binding affinity to human recombinant M1 receptor,B,Homo sapiens,,J Med Chem,2012.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.03,378.43,4.6
CHEMBL5395401,4200.0,CCN(CC)CCCC(C)Nc1cnc(C(=O)Nc2ccc(Cl)c3cccnc23)cn1,Scientific Literature,Binding affinity to M1 receptor (unknown origin) assessed as inhibition constant,B,Homo sapiens,,J Med Chem,2023.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.38,440.98,4.85
CHEMBL302145,210.0,NCc1cccc(NC(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)c1,Scientific Literature,Binding affinity against human Muscarinic acetylcholine receptor M1 in transfected CHO cells,B,,,Bioorg Med Chem Lett,2003.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.68,360.4,3.41
CHEMBL68384,1.3,NCC=C1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Scientific Literature,Binding affinity against human Muscarinic acetylcholine receptor M1 in transfected CHO cells,B,,,Bioorg Med Chem Lett,2003.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.89,364.44,2.82
CHEMBL9967,14.0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M1 by measuring displacement of [3H]QNB from guinea pig cerebral cortex,B,Cavia porcellus,Cerebral cortex,J Med Chem,1995.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.85,351.41,1.56
CHEMBL556635,0.09,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@](O)(c1cccs1)C1CCCC1.[Br-],Scientific Literature,Binding affinity to muscarinic M1 receptor,B,,,J Med Chem,2009.0,Muscarinic acetylcholine receptor M1,Ki,nM,10.05,550.56,4.75
CHEMBL144435,360.0,C[N+]12C=C(c3cc4ccccc4o3)C(CC1)CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M1 by measuring displacement of [3H]QNB from guinea pig cerebral cortex,B,Cavia porcellus,Cerebral cortex,J Med Chem,1995.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.44,240.33,3.64
CHEMBL127273,19.8,COc1ccccc1CN1CCC(C2CCN(CCCCCCCCN3CCC(C4CCN(Cc5ccccc5OC)CC4)CC3)CC2)CC1,Scientific Literature,Affinity for human M1 cloned muscarinic receptor subtype expressed in CHO-K1 cells,B,,,J Med Chem,2001.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.7,687.07,8.59
CHEMBL343659,36.0,Cc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)n1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.44,407.56,3.55
CHEMBL517712,0.329,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,Scientific Literature,Inhibition of [3H]QNB binding to CHO cells bearing transfected muscarinic acetylcholine receptor M3,B,Cricetulus griseus,,J Med Chem,1991.0,Muscarinic acetylcholine receptor M1,Ki,nM,9.48,289.38,1.93
CHEMBL74736,135.0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCCC1,Scientific Literature,Binding affinity towards muscarinic m1 receptor,B,,,J Med Chem,1994.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.87,347.5,3.79
CHEMBL104804,2511.89,COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(Cc5ccccc5)c34)OC21,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 in transfected CHO cells.,B,,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M1,Ki,nM,5.6,410.52,5.53
CHEMBL290715,19000.0,C1OCC2(CN3CCC2CC3)O1,Scientific Literature,Compound was evaluated for its binding affinity against muscarinic acetylcholine receptor M1 in guinea pig cerebral cortex using (-)-[3H]-QNB as radioligand,B,Cavia porcellus,Cerebral cortex,J Med Chem,1992.0,Muscarinic acetylcholine receptor M1,Ki,nM,4.72,169.22,0.46
CHEMBL564144,5.3,C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M1 receptor expressed in CHO Flp-In cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2009.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.28,310.47,4.55
CHEMBL356321,710.0,C1=C(c2ccsc2)C2CCN1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M1 by measuring displacement of [3H]QNB from guinea pig cerebral cortex,B,Cavia porcellus,Cerebral cortex,J Med Chem,1995.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.15,191.3,2.81
CHEMBL423746,14900.0,OC1(c2cccnc2)CN2CCC1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M1 by measuring displacement of [3H]QNB from guinea pig cerebral cortex,B,Cavia porcellus,Cerebral cortex,J Med Chem,1995.0,Muscarinic acetylcholine receptor M1,Ki,nM,4.83,204.27,0.99
CHEMBL145301,810.0,OC1(c2cc3ccccc3o2)CN2CCC1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M1 by measuring displacement of [3H]QNB from guinea pig cerebral cortex,B,Cavia porcellus,Cerebral cortex,J Med Chem,1995.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.09,243.31,2.35
CHEMBL900,36.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1,DrugMatrix,DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M1,Ki,nM,7.44,269.39,3.66
CHEMBL21536,42.0,CCCCCCOc1nsnc1C1=CCCN(C)C1,Scientific Literature,Affinity towards human M1 receptor expressed in CHO cells using [3H]QNB as radioligand,B,,,Bioorg Med Chem Lett,1999.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.38,281.42,3.22
CHEMBL1935446,340.0,Fc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,Scientific Literature,Inhibition of muscarinic M1 receptor,B,,,Bioorg Med Chem Lett,2012.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.47,327.43,3.6
CHEMBL233199,540.0,CN(C)C1(CNCCc2c(Cl)cccc2Cl)COc2ccccc2OC1,Scientific Literature,Displacement of 1-[N-methyl- 3H]scopolamine from human muscarinic M1 receptor expressed in Sf9 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M1,Ki,nM,6.27,395.33,3.9
CHEMBL667,13489.63,CC(=O)OCC[N+](C)(C)C,Scientific Literature,Displacement of [3H]NMS from human cloned muscarinic M1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Muscarinic acetylcholine receptor M1,Ki,nM,4.87,146.21,0.26
CHEMBL308566,6.486,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCC)CC2)CC1,Scientific Literature,Binding affinity to muscarinic M1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.19,512.67,4.87
CHEMBL219825,0.912,CN1CCC[C@@H]1[C@@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,Scientific Literature,Binding affinity to human cloned muscarinic receptor M1 expressed in CHO cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M1,Ki,nM,9.04,331.53,4.65
CHEMBL2377383,65.5,CC[N+](CC)(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.[I-],Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M1 receptor after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.18,467.39,4.24
CHEMBL76897,1.1,C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1.[I-],Scientific Literature,Displacement of [3H]N-methylscopolamine from human recombinant muscarinic M1 receptor expressed in CHOK1 cells after 2 hrs,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.96,451.35,3.6
CHEMBL629,2.724,CN(C)CCC=C1c2ccccc2CCc2ccccc21,DrugMatrix,DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M1,Ki,nM,8.56,277.41,4.17
CHEMBL422770,33.34,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)Cc3ccccc3)CC2)CC1,Scientific Literature,Binding affinity to muscarinic M1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.48,594.8,5.25
CHEMBL2377266,0.594,COc1cc(Br)cc(C2Nc3c(c(C)nn3C)C(=O)CS2)c1,Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M1 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M1,Ki,nM,9.23,382.28,3.54
CHEMBL2377267,1.32,CCN(CC)CCOC(=O)C(O)(c1cccs1)C1CCCCC1,Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M1 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.88,339.5,3.4
CHEMBL37372,0.881,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccc(O)cc1,Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M1 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M1,Ki,nM,9.05,341.45,3.58
CHEMBL2377385,5.78,CC[N+](C)(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.[Br-],Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M1 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M1,Ki,nM,8.24,406.36,3.85
CHEMBL391977,19.0,CN(C)C1(CNCCC2CCC(O)CC2)COc2ccccc2OC1,Scientific Literature,Displacement of 1-[N-methyl- 3H]scopolamine from human muscarinic M1 receptor expressed in Sf9 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M1,Ki,nM,7.72,348.49,2.29
