Molecule ChEMBL ID,Standard Value,Smiles
CHEMBL60038,251.19,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(Br)cccc2C1
CHEMBL90173,5800.0,COc1cc2oc(=O)c3c(c2cc1OC)CCN(Cc1ccc(Cl)cc1)C3
CHEMBL27101,2200.0,Oc1cc2c(cc1O)[C@H]1c3ccc(F)nc3CN[C@@H]1CC2
CHEMBL540039,14000.0,Cl.c1ccc(C2=NC[C@H](CN3CCN(c4ccccc4)CC3)N2)cc1
CHEMBL346805,9200.0,O=Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12
CHEMBL212160,590.0,COc1ccccc1N1CCN(Cc2cn3c(-n4cccn4)cccc3n2)CC1
CHEMBL49231,269.15,COc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1
CHEMBL212334,2000.0,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(C#N)cc3)c3ccccc32)CC1
CHEMBL201241,10000.0,c1ccc(C2CCCN3CCc4c([nH]c5ccccc45)C23)cc1
CHEMBL3819556,123.0,Cl.Fc1ccc(SCCCN2CCc3ccccc3C2)cc1
CHEMBL3818989,646.0,O=C(CCCN1CCc2ccccc2C1)c1ccccc1
CHEMBL144600,398.11,COc1ccc(S(N)(=O)=O)cc1-c1ccc(CN2CCCCCC2c2ccccc2)[nH]1
CHEMBL3819153,95.0,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCCc2nc3ccccc3o2)CC1
CHEMBL1223616,0.4,Clc1cccc(N2CCN(CCCCNc3ccccn3)CC2)c1Cl
CHEMBL3946901,107.15,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccn1
CHEMBL423735,110.0,COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccccc23)CC1
CHEMBL294275,199.53,COc1ccc2c(c1)C1CN(Cc3ccccc3)CC1CO2
CHEMBL311772,40.0,O=C(NC1CCC(CCN2CCN(c3ccccc3)CC2)CC1)c1cccs1
CHEMBL3323009,361.0,CC(C)(C)c1cc(N2CCN(CCCCNC(=O)c3cn4ccccc4n3)CC2)nc(C(C)(C)C)n1
CHEMBL196928,18000.0,CCCN(CCC)C1CCn2nccc2C1
CHEMBL205497,59.1,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)Nc3ccccc3)CC2)cc(C(F)(F)F)n1
CHEMBL205264,65.8,CC(C)(C)NC(=O)NCCCCN1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1
CHEMBL3647689,32.5,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NC[C@H](Cc2ccc(O)cc2)NC(=O)C[S+]([O-])C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O
CHEMBL3647677,28.5,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NC[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O
CHEMBL3647682,31.8,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NCCSC[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccccc2F)NC1=O
CHEMBL219182,10000.0,Cc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1
CHEMBL326670,120.0,C[C@@H]1c2ccccc2N(C(=O)CN2CCN(Cc3ccc(Cl)cc3)CC2)[C@@H]1C
CHEMBL1223599,501.19,CN(c1ccc([C@]23CNC[C@H]2C3)cc1)S(=O)(=O)c1ccccc1
CHEMBL544996,642.0,Cl.O=C1C(c2ccccc2)=COC12CCN(CC1CCCCC1)CC2
CHEMBL175677,8.8,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc(F)c1
CHEMBL182721,1.66,c1ccc2c(N3CCN(CCc4ccc5c(c4)NCN5)CC3)cccc2c1
CHEMBL556313,120.0,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cc(F)ccc2F)CC1
CHEMBL350161,20000.0,CCCN(CCC)C1CCC(=CC#N)CC1
CHEMBL49876,602.56,N#Cc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1
CHEMBL4876207,52.0,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(F)cc1)CC2
CHEMBL4862839,280.0,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1cccc(Cl)c1Cl)CC2
CHEMBL2112911,5740.0,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1
CHEMBL1242950,77.0,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1
CHEMBL1259079,6.3,Cc1ccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)cc1
CHEMBL1259112,1.4,CN1CCN(C2Cc3ccccc3Sc3ccc(C#N)cc32)CC1
CHEMBL1257263,51.6,O=C1NCc2cc(Cl)c(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21
CHEMBL1258087,0.812,Cc1cc2c(cc1OCCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2
CHEMBL1258533,16.3,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21
CHEMBL1257384,24.5,O=C1NCc2cc(Cl)c(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21
CHEMBL1258606,3162.28,Cc1ncoc1-c1nnc(SCCCN2CCC3(CCOc4ccccc43)C2)n1C
CHEMBL4856753,2.0,Fc1ccc2c(C3CCN(CCCCOc4ccc(CN5CCOCC5)cc4)CC3)noc2c1
CHEMBL3747071,50.0,CC(C)c1ccccc1OCCN1CCC(N(C)S(=O)(=O)c2ccc(F)cc2)CC1
CHEMBL4060649,17.0,Cc1cccc(S(=O)(=O)NCCCN2CC=C(c3c[nH]c4ccc(F)cc34)CC2)c1
CHEMBL4099997,56.0,Cc1cccc(S(=O)(=O)NCCCCN2CC=C(c3c(C)[nH]c4ccc(Cl)cc34)CC2)c1
CHEMBL4062817,0.3,O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1)c1ccc2ccccc2c1
CHEMBL4088925,100.0,Cc1[nH]c2ccc(Cl)cc2c1C1=CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1
CHEMBL182652,75.0,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(I)s2)CC1
CHEMBL230218,560.0,Cc1cccn2cc(-c3ccc(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)nc12
CHEMBL231260,111.0,Cc1ccn2cc(-c3ccc(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)nc2c1
CHEMBL231079,83.0,Cc1ccn2cc(-c3ccc(OCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)nc2c1
CHEMBL183871,450.0,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(I)ccc2s1
CHEMBL231055,68.4,COc1ccccc1N1CCN(CCC(O)CNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1
CHEMBL3698011,38.06,CN1CCN(CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)CC1
CHEMBL3664834,361.06,O=C(CC1(O)CCCCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1
CHEMBL393539,1258.93,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4F)NC(=O)CO5)CC3)cc(F)cc2n1
CHEMBL2396663,3.9,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1
CHEMBL3664857,262.23,O=C(CC1(O)CCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1
CHEMBL2165121,3.1,CC(C)Oc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1
CHEMBL2207487,26.0,CCCN1CCC(c2csc3ccccc23)CC1
CHEMBL1188090,64.4,CCCN(CCc1ccccc1)CCc1cccc(O)c1
CHEMBL3289961,8.3,Cc1c(S(=O)(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)sc2ccc(F)cc12
CHEMBL3289984,54.0,O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1
CHEMBL3289992,17.0,Cc1cccc(S(=O)(=O)NCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1
CHEMBL3290005,1.0,O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2ccccc2c1
CHEMBL4085752,1.7,O/N=C/c1cnn2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCCO5)CC3)cc12
CHEMBL4086613,493.0,CCCCN1CCN(c2cccc(C#N)c2)CC1
CHEMBL4100358,30000.0,CCCC(C)NC(=O)c1cc2ccccc2[nH]1
CHEMBL4105375,2290.0,N#Cc1cccc(N2CCN(C[C@@H]3C[C@H]3CNC(=O)c3ccnc4ccccc34)CC2)c1
CHEMBL3409233,40.0,O=C1CCc2ccc(OCCCCN3CC=C(c4cn(S(=O)(=O)c5ccccc5)c5ccccc45)CC3)cc2N1
CHEMBL3409232,73.0,O=C1CCc2ccc(OCCCCN3CC=C(c4cn(Cc5ccccc5)c5ccccc45)CC3)cc2N1
CHEMBL3325904,1000.0,CN1CCc2cc(NCc3ccccc3)c(O)cc2C(c2ccccc2)C1
CHEMBL3318848,1.9,CN(C)CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
CHEMBL105011,166.0,Cc1cccc(CN2CCC(CC(=O)N3c4ccccc4CC3C)CC2)c1
CHEMBL3318851,1.6,O=C(CCc1cn(CCOCCOCCOCCOCCn2cc(CCC(=O)OC3(c4ccc(Cl)cc4)CCN(CCCC(=O)c4ccc(F)cc4)CC3)nn2)nn1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
CHEMBL3318831,5.4,O=C(CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
CHEMBL246484,112.2,O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2[nH]ncc21
CHEMBL2386604,128.0,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1
CHEMBL540612,61.0,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1.Cl
CHEMBL2159468,79.0,CC(C)c1ccccc1OCCN1CCC(NC(=O)c2ccc3ccccc3n2)C1
CHEMBL2057456,146.99,COc1cc2c(cc1O)[C@@H]1Cc3c(CO)c(OC)cc(OC)c3CN1CC2
CHEMBL2397390,5.5,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2cc3ccccn3n2)CC1
CHEMBL2396663,1.2,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1
CHEMBL300647,6.5,CN(C)C1C=CC2(CC1)c1ccccc1C=Cc1ccc(Cl)cc12
CHEMBL3697983,183.73,O=C(C[C@H]1CCCOC1)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1
CHEMBL3695412,394.4,CC(C)(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1
CHEMBL3986254,308.0,COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)N[C@@H](C)c3ccc(C#N)cc3)CC2)cc1
CHEMBL1940411,390.0,Fc1ccc(OCCCN2CCN(c3ccc(Cl)cc3)CC2)cc1
CHEMBL3289646,1047.13,Cc1ccc(N2CCN(CCCOc3ccc(F)cc3)CC2)nc1
CHEMBL3298757,1350.0,CC(C)(C)OC(=O)NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1
CHEMBL3298756,2754.23,CC(C)(C)OC(=O)NCCN1CCC(O)(c2ccc(Cl)cc2)CC1
CHEMBL3298759,19.5,COc1ccccc1N1CCN(CCCNC(=O)c2sc3nc(OC)c(Cl)c(C)c3c2N)CC1
CHEMBL3298826,6.31,COc1ccccc1N1CCN(CCCCNC(=O)c2sc3nc(OC)c(Cl)c(C)c3c2N)CC1
CHEMBL3298828,0.6166,COc1nc2sc(C(=O)NCCCCCCN3CCC(c4ccc(Cl)cc4)CC3)c(N)c2c(C)c1Cl
CHEMBL3265319,42.8,C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)N[C@H](C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCCNC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)O)[C@@H](C)O)[C@@H](C)O)C2=O)cc(OC)c1OC
CHEMBL3265329,0.63,C=CCN1CCC[C@H]1CNC(=O)c1cccc(CCCF)c1
CHEMBL1834256,5866.0,COc1ccccc1CCCN1CCN(Cc2cc3ccccc3o2)CC1
CHEMBL4466356,132.0,CCOc1ccc2[nH]cc(C3=CCN(Cc4ccc(OC)cc4)CC3)c2c1
CHEMBL322802,7.4,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(Cc2ccccc2)C[C@@H]1C
CHEMBL21252,1584.89,CC(=O)NCCCCN1CCN(c2ccc(Cl)cc2)CC1
CHEMBL3758741,302.0,Cc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2)c1C
CHEMBL3758920,12143.0,O=C(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2ccccc2c1
CHEMBL3344457,38.63,CCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2
CHEMBL3344468,18.38,COc1cc2c(cc1O)[C@@H]1Cc3sc(CCCCl)cc3CN1CC2
CHEMBL2159465,51.0,CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2ccc(F)cc2)CC1
CHEMBL4229178,464.0,CCCCCCCCCCN1CCC(c2cccc(O)c2)C1
CHEMBL1689004,15.1,O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc(OCCF)cc1.O=C(O)C(=O)O
CHEMBL3353900,158.0,COc1ccccc1N1CCN(CCCc2cn(-c3ccc(-c4ccsc4)cc3)nn2)CC1
CHEMBL4636589,431.0,C#CCOc1c(OC)cc2c3c1-c1cc(N)ccc1CC3N(C)CC2
CHEMBL4443039,550.0,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl.Cl
CHEMBL287078,5000.0,Cc1ccc(N2CCN(CCC3NC(=O)c4ccccc43)CC2)cc1
CHEMBL4645292,41.0,COc1ccccc1N1CCN(CCCCCCN2C(=O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C2=O)CC1
CHEMBL4635603,33.0,c1ccc2oc(SCCCCCCN3CCN(c4nsc5ccccc45)CC3)nc2c1
CHEMBL4636031,31.0,O=S(=O)(NCCCCCCN1CCN(c2nsc3ccccc23)CC1)c1cccc2ccccc12
CHEMBL4064191,5300.0,O=c1ccc2c(N3CCNCC3)ccc(O)c2[nH]1
CHEMBL284896,7000.0,COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)ccc2ccccc12
CHEMBL4636435,168.0,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1
CHEMBL4637294,56.0,O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1
CHEMBL155257,162.18,COc1cc2c(cc1OC)C(=O)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)C2
CHEMBL59103,110.0,c1ccc(C2CCN(Cc3c[nH]c4ccccc34)CC2)cc1
CHEMBL4071243,60.6,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCOCCCCc2ccccc2)C1
CHEMBL165504,38.0,c1ccc(OC[C@H]2CC[C@H]3CN(c4ncccn4)CCN3C2)cc1
CHEMBL3920252,0.33,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccccc1
CHEMBL3913691,1.7,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)C(F)(F)F
CHEMBL126136,15.2,COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2I)CC1
CHEMBL3647695,114.6,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccncc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NCCS(=O)(=O)C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(O)cc2)NC1=O
CHEMBL3647696,1000.0,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccncc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NC[C@H](Cc2ccc(O)cc2)NC(=O)CS(=O)(=O)C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccccc2)NC1=O
CHEMBL539744,964.0,COc1ccccc1N1CCN(CCCCc2cc(/C=C/c3ccccc3)no2)CC1.Cl
CHEMBL538977,1470.0,Cl.O=[N+]([O-])c1cccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)c1
CHEMBL412665,2011.0,O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)cc1
CHEMBL317770,534.0,Clc1sc(Cl)c2c1CCCc1c[nH]nc1-2
CHEMBL165664,5.7,c1ccc(N2CCN(C[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)cc1
CHEMBL69706,339.0,CCCN(Cc1cccs1)[C@@H]1CCc2c(cccc2OC)C1
CHEMBL3335536,100000.0,c1ccc(CC[C@H]2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1
CHEMBL2165679,84.0,CCC(=O)NCCCCN1CCN(c2ccccc2OC)CC1
CHEMBL48807,1880.0,COc1ccccc1N1CCN(CNC(=O)c2ccccc2)CC1
CHEMBL90797,217.0,CCCN1CCC[C@@H](c2cccc(C(C)=O)c2)C1
CHEMBL3923240,4.0,CCOC(=O)N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1
CHEMBL3942236,15.0,O=C(c1ccco1)N1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1
CHEMBL3895540,0.3,CN([C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)S(=O)(=O)c1cccs1
CHEMBL1078208,630.96,CC(C)Oc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1
CHEMBL1949729,2923.0,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2C[C@H]1CO
CHEMBL3935692,74.13,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C
CHEMBL3970323,338.84,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc(C(N)=O)c1
CHEMBL243707,1000.0,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)on6)cc5CC4)n3C)cccc2n1
CHEMBL240996,387.0,O=C1c2ccccc2CN1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1
CHEMBL398813,10000.0,O=c1c2ccccc2ncn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1
CHEMBL3947961,870.96,Cn1c(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncc1
CHEMBL392066,139.0,COc1ccc(F)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL1258427,15.85,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c21
CHEMBL1257735,0.5754,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)cc21
CHEMBL1257857,22.39,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4COCC5)CC3)cc21
CHEMBL1259129,1.9,CN1CCN(C2Cc3ccccc3Sc3ccc(Cc4nnnn4C)cc32)CC1
CHEMBL4741978,813.0,C#CCN(C)Cc1ccc(OCCCCCN2CCN(c3cccc4c3ccn4S(=O)(=O)c3ccccc3)CC2)cc1
CHEMBL1257969,13.8,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c21
CHEMBL228553,129.0,O=S(=O)(N[C@H]1CC[C@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cccc(OC(F)F)c1
CHEMBL228445,78.0,O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cc(Cl)ccc1F
CHEMBL228332,159.0,O=S(=O)(N[C@H]1CC[C@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1)c1cc(Cl)ccc1F
CHEMBL390192,82.0,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1
CHEMBL1258999,27000.0,Cc1ccc(CNCC2(F)CCN(C(=O)c3coc4ccccc34)CC2)nc1
CHEMBL429076,36.0,COc1ccc(Br)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL236621,62.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1OC
CHEMBL232592,51.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)CC1
CHEMBL234680,2.4,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccccc3C#N)CC2)CC1
CHEMBL1257811,43.0,Cc1ccc(C)c(C(=O)CCCN2CCC(O)(c3ccc(Cl)cc3)CC2)c1
CHEMBL232607,92.0,COc1ccncc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL233584,123.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4OCC4CC4)CC3)CC2)cc1OC
CHEMBL233582,42.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccc(Cl)cc3F)CC2)CC1
CHEMBL234422,18.0,COc1ccc([N+](=O)[O-])cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL233592,118.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)CC1
CHEMBL232780,64.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccc(F)c3)CC2)CC1
CHEMBL4648390,164.0,O=S(=O)(c1ccccc1)N(CCCCCCN1CCN(c2nsc3ccccc23)CC1)c1cccc(C(F)(F)F)c1
CHEMBL182379,27.0,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3o2)CC1
CHEMBL4570411,649.0,O=C1c2ccc(F)cc2CC1CCN1CCCN(c2ccccn2)CC1
CHEMBL238519,1258.93,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4F)NC(=O)CO5)CC3)cc(Cl)cc2n1
CHEMBL77334,12.0,Oc1nc2cccc(N3CCN(Cc4cc(-c5ccccc5)ccc4F)CC3)c2o1
CHEMBL67042,1000.0,O=C1Nc2ccccc2CCC1N1CCN(Cc2ccc(Cl)cc2)CC1
CHEMBL1765630,43.0,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCn2ncc(Cl)c2C1
CHEMBL331100,1750.0,C=Cc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3
CHEMBL4583082,220.0,COc1ccc2[nH]cc(CCNCc3ccc(-c4ccc(O)cc4)o3)c2c1
CHEMBL92139,1600.0,CN(C)CCc1cccc2c1ccn2S(=O)(=O)c1ccccc1
CHEMBL193337,250.0,CCCN(CCC)[C@H]1CCn2nccc2C1
CHEMBL194099,120.0,CCCN(CCC)C1CCn2ncc(Cl)c2C1
CHEMBL147011,5880.0,O=C1COc2ccc(CN3CCN(c4ccc(Cl)cc4)CC3)cc2N1
CHEMBL54,2.6,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL231171,172.0,COc1ccc2c(c1)CCCN(C)CCCc1ccccc1C2
CHEMBL198069,4.3,O=C1COc2c(cccc2N2CCN(CCCc3c[nH]c4ccccc34)CC2)N1
CHEMBL426662,10000.0,CN1CCCCC(c2ccccc2)c2[nH]c3ccccc3c2CC1
CHEMBL130101,251.19,CCCN(CCC)C1CCc2cc(CCc3ccc(C(=O)OCC)cc3)ccc2C1
CHEMBL228496,85.0,O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cccc(OC(F)F)c1
CHEMBL210341,3500.0,Clc1ccc(N2CCN(Cc3cn4cc(Br)ccc4n3)CC2)cc1Cl
CHEMBL228280,187.0,O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1)c1cc(Cl)ccc1F
CHEMBL197159,20000.0,CCCN(CCC)[C@@H]1CCn2nccc2C1
CHEMBL1201343,3.9,CCCN[C@H]1CCC2N=C(N)SC2C1
