"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL460499";"CARMOFUR";"2.0";"257.26";"0";"0.81";"carmofur";"CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL128";"SUMATRIPTAN";"4.0";"295.41";"0";"1.32";"SUMATRIPTAN";"CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL513";"CARMUSTINE";"4.0";"214.05";"0";"1.16";"CARMUSTINE";"O=NN(CCCl)C(=O)NCCCl";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL286398";"PROPYLENE GLYCOL";"3.0";"76.10";"0";"-0.64";"PROPYLENE GLYCOL";"CC(O)CO";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL2079587";"STANOZOLOL";"4.0";"328.50";"0";"4.12";"STANOZOLOL";"C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL16080";"TRICHLOROETHANE";"4.0";"133.41";"0";"2.38";"TRICHLOROETHANE";"CC(Cl)(Cl)Cl";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1201469";"GRAMICIDIN";"4.0";"None";"None";"None";"GRAMICIDIN";"";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL481";"IRINOTECAN";"4.0";"586.69";"1";"4.09";"IRINOTECAN";"CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL307145";"PYROGALLOL";"4.0";"126.11";"0";"0.80";"PYROGALLOL";"Oc1cccc(O)c1O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL2432044";"";"None";"293.41";"0";"2.49";"13e";"CN(CCc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2432449";"Inhibition of histamine H2 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";"10000.0"
"CHEMBL294199";"CAPSAICIN";"4.0";"305.42";"0";"3.79";"CAPSAICIN";"COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL541";"BENZOIC ACID";"4.0";"122.12";"0";"1.38";"BENZOIC ACID";"O=C(O)c1ccccc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL64479";"";"None";"388.55";"0";"4.16";"31";"CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)CCC)CC2)cc1";"Ki";"'='";"22908.68";"nM";"4.64";"";"";"UO_0000065";"11.94";"0.23";"0.48";"9.31";"0";"CHEMBL702652";"Binding affinity for the human Histamine H2 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135198";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"-4.64"
"CHEMBL423666";"";"None";"357.45";"0";"1.51";"52";"O=C1C[C@H](N2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)CC2)N1";"Ki";"'='";"26915.35";"nM";"4.57";"";"";"UO_0000065";"12.79";"0.24";"3.06";"7.39";"0";"CHEMBL702650";"Binding affinity towards Histamine H2 receptor from human membranes";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"-4.57"
"CHEMBL104700";"";"None";"188.27";"0";"2.21";"15";"c1cncc(CN2C3CCC2CC3)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033375";"Inhibition of H2 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL102416";"";"None";"336.44";"0";"3.45";"23";"N#Cc1ccc(-c2ccc(OCCCN3CCC(O)CC3)cc2)cc1";"Ki";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"14.86";"0.27";"1.55";"8.85";"0";"CHEMBL702649";"Binding affinity to the human cortical histamine H2 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134931";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"-5.0"
"CHEMBL3104093";"";"None";"288.39";"0";"3.85";"9, 21634";"CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1";"Ki";"'='";"943.0";"nM";"6.03";"";"";"UO_0000065";"20.89";"0.37";"2.18";"73.75";"0";"CHEMBL3106116";"Displacement of [3H]Cimetidine from histamine H2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"943.0"
"CHEMBL102929";"";"None";"442.58";"0";"3.41";"42";"Cc1ccccc1S(=O)(=O)N[C@H]1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)C1";"Ki";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"12.78";"0.25";"2.25";"7.47";"0";"CHEMBL697135";"Binding affinity to the human Histamine H2 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134928";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"2200.0"
"CHEMBL91353";"HOMOHISTAMINE";"None";"125.17";"0";"0.30";"1c";"NCCCc1c[nH]cn1";"Ki";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL702006";"Binding affinity against human H2 receptor by the displacement of [125I]iodoaminopotentidine, bound to membranes of CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128733";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";"";"";"";"3.0"
"CHEMBL594721";"";"None";"332.84";"0";"2.08";"28";"CN1CCN(c2cc(NCc3ccccc3Cl)nc(N)n2)CC1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1046852";"Displacement of [3H]tiotidine from GsalphaS-fused human histamine H2 receptor expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152622";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308860";"";"";"";"6.0"
"CHEMBL64317";"";"None";"418.58";"0";"4.77";"7";"CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCCCC)CC2)cc1";"Ki";"'='";"1862.09";"nM";"5.73";"";"";"UO_0000065";"13.69";"0.26";"0.96";"9.70";"0";"CHEMBL702652";"Binding affinity for the human Histamine H2 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135198";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"-5.73"
"CHEMBL167911";"DICHLORVOS";"2.0";"220.98";"0";"2.68";"DICHLORVOS";"COP(=O)(OC)OC=C(Cl)Cl";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL181";"DIAZOXIDE";"4.0";"230.68";"0";"1.68";"DIAZOXIDE";"CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1201151";"MESTRANOL";"4.0";"310.44";"0";"3.92";"MESTRANOL";"C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1201139";"MEGESTROL ACETATE";"4.0";"384.52";"0";"4.58";"MEGESTROL ACETATE";"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1454946";"FLUBENDAZOLE";"2.0";"313.29";"0";"3.11";"FLUBENDAZOLE";"COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL63323";"NIFLUMIC ACID";"2.0";"282.22";"0";"3.54";"NIFLUMIC ACID";"O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1386";"TRANSPLATIN";"3.0";"300.05";"None";"None";"TRANS-PLATINUM(II)DIAMMINE DICHLORIDE";"";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL102452";"";"None";"335.45";"0";"3.42";"25";"N#Cc1ccc(-c2ccc(OCCCN3CCC(N)CC3)cc2)cc1";"Ki";"'='";"33884.42";"nM";"4.47";"";"";"UO_0000065";"13.33";"0.24";"1.05";"7.18";"0";"CHEMBL697083";"Binding affinity at human cortical Histamine 2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134931";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"-4.47"
"CHEMBL411";"DIETHYLSTILBESTROL";"4.0";"268.36";"0";"4.83";"DIETHYLSTILBESTROL";"CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909157";"DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1941";"Histamine H2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
